núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,tipo_veh,marca_veh,int_o_noint
8483,2019,20,16,3,2,10,7,1,101,12,1,43,7,7,9,1,5,9999,99,2,2,4,32,1
8484,2019,20,14,3,2,10,7,1,117,99,1,49,8,8,10,1,3,2014,5,6,2,4,6,1
8485,2019,20,20,4,3,10,7,1,108,99,1,22,3,3,5,1,5,2018,5,1,2,4,27,1
8486,2019,20,6,2,1,10,7,1,108,99,1,29,4,4,6,1,99,9999,99,2,2,1,999,1
8487,2019,20,15,3,2,10,7,21,2101,99,2,24,3,3,5,1,4,9999,99,2,2,1,27,1
8488,2019,20,15,3,2,10,7,21,2101,99,1,21,3,3,5,1,4,9999,99,2,2,1,27,1
8489,2019,20,15,3,2,10,7,21,2101,99,2,2,1,1,1,2,4,9999,99,2,2,1,27,2
8490,2019,20,18,4,3,10,7,20,2001,99,1,30,5,5,7,1,99,9999,99,1,2,4,999,1
8491,2019,20,20,4,3,10,7,5,501,99,2,11,1,1,3,2,99,9999,99,1,2,4,999,1
8492,2019,20,13,3,2,10,7,5,514,99,1,28,4,4,6,1,3,9999,99,2,1,4,2,2
8493,2019,20,1,1,1,10,7,6,614,99,1,20,3,3,5,1,1,9999,99,2,1,4,76,2
8494,2019,20,1,1,1,10,7,10,1021,99,9,999,16,12,18,1,4,9999,99,1,2,4,67,1
8495,2019,20,1,1,1,10,7,10,1021,99,2,40,7,7,9,1,99,9999,99,1,2,2,52,1
8496,2019,20,14,3,2,10,7,11,1101,99,1,24,3,3,5,1,11,2000,4,1,2,3,31,1
8497,2019,20,16,3,2,10,7,16,1609,99,1,15,2,2,4,2,99,9999,99,2,1,22,1,2
8498,2019,20,0,1,1,10,7,15,1504,99,2,15,2,2,4,2,1,9999,99,2,2,14,6,1
8499,2019,20,13,3,2,10,7,4,409,99,1,24,3,3,5,1,99,9999,99,1,2,4,32,1
8500,2019,20,18,4,3,10,7,4,414,99,1,31,5,5,7,1,1,9999,99,1,2,4,32,1
8501,2019,21,3,1,1,10,1,1,101,12,1,23,3,3,5,1,4,9999,99,2,1,1,999,2
8502,2019,21,3,1,1,10,1,1,101,12,1,20,3,3,5,1,4,9999,99,2,1,1,999,2
8503,2019,21,3,1,1,10,1,1,115,99,1,38,6,6,8,1,5,2017,5,1,2,4,100,1
8504,2019,21,5,1,1,10,1,1,108,99,2,48,8,8,10,1,4,9999,99,1,2,1,73,1
8505,2019,21,5,1,1,10,1,1,108,99,1,38,6,6,8,1,6,9999,99,1,2,1,10,1
8506,2019,21,16,3,2,10,1,21,2101,99,2,25,4,4,6,1,5,9999,99,1,2,4,999,2
8507,2019,21,16,3,2,10,1,16,1612,99,1,43,7,7,9,1,5,9999,99,1,2,4,6,1
8508,2019,21,16,3,2,10,1,16,1612,99,1,11,1,1,3,2,5,9999,99,1,1,4,6,2
8509,2019,21,9,2,1,10,1,11,1101,99,2,8,1,1,2,2,5,2014,5,1,2,4,67,1
8510,2019,21,9,2,1,10,1,11,1101,99,2,27,4,4,6,1,5,2014,5,1,2,4,67,1
8511,2019,21,17,3,2,10,1,4,415,99,2,55,10,10,12,1,2,1999,3,1,2,9,28,1
8512,2019,21,15,3,2,10,1,1,101,12,1,26,4,4,6,1,5,2012,5,1,2,4,67,1
8513,2019,21,15,3,2,10,1,1,101,12,1,47,8,8,10,1,1,9999,99,1,2,4,2,1
8514,2019,21,15,3,2,10,1,1,101,12,2,52,9,9,11,1,1,9999,99,1,2,4,2,1
8515,2019,21,15,3,2,10,1,1,101,12,1,9,1,1,2,2,1,9999,99,1,2,4,2,1
8516,2019,21,11,2,1,10,1,1,115,99,1,21,3,3,5,1,12,9999,99,1,1,99,999,2
8517,2019,21,13,3,2,10,1,1,101,3,1,22,3,3,5,1,1,2018,5,1,2,4,54,1
8518,2019,21,18,4,3,10,1,1,101,12,1,19,2,2,4,1,1,2019,5,1,2,4,168,1
8519,2019,21,18,4,3,10,1,16,1601,99,1,26,4,4,6,1,5,9999,99,6,2,4,76,1
8520,2019,22,0,1,1,10,2,1,101,18,1,24,3,3,5,1,1,9999,99,6,2,4,67,1
8521,2019,22,19,4,3,10,2,1,101,7,1,999,16,12,18,1,99,2019,5,1,2,4,76,1
8522,2019,22,23,4,3,10,2,1,108,99,1,25,4,4,6,1,5,2010,5,1,2,4,999,1
8523,2019,22,22,4,3,10,2,1,108,99,1,25,4,4,6,1,99,9999,99,6,2,4,999,1
8524,2019,22,18,4,3,10,2,20,2009,99,2,14,1,1,3,2,5,2019,5,6,2,4,64,1
8525,2019,22,13,3,2,10,2,19,1902,99,2,0,1,1,1,2,4,2008,4,1,2,9,69,1
8526,2019,22,16,3,2,10,2,5,509,99,1,43,7,7,9,1,5,9999,99,1,2,4,6,1
8527,2019,22,11,2,1,10,2,10,1003,99,1,35,6,6,8,1,2,9999,99,3,2,5,56,1
8528,2019,22,11,2,1,10,2,10,1003,99,1,24,3,3,5,1,2,9999,99,3,2,5,56,1
8529,2019,22,11,2,1,10,2,10,1003,99,1,24,3,3,5,1,2,9999,99,3,2,5,56,1
8530,2019,22,13,3,2,10,2,10,1011,99,1,22,3,3,5,1,2,9999,99,3,2,3,69,1
8531,2019,22,15,3,2,10,2,11,1102,99,2,19,2,2,4,1,2,2019,5,1,2,4,27,1
8532,2019,22,2,1,1,10,2,18,1801,99,1,30,5,5,7,1,3,2016,5,1,2,4,18,1
8533,2019,22,2,1,1,10,2,18,1801,99,2,37,6,6,8,1,3,2016,5,1,2,4,18,1
8534,2019,22,18,4,3,10,2,18,1802,99,1,48,8,8,10,1,99,9999,99,2,2,3,52,1
8535,2019,22,18,4,3,10,2,18,1802,99,1,30,5,5,7,1,99,9999,99,2,2,3,52,1
8536,2019,22,17,3,2,10,2,14,1401,99,1,23,3,3,5,1,5,9999,99,1,1,4,18,2
8537,2019,22,23,4,3,10,2,14,1401,99,1,27,4,4,6,1,4,9999,99,3,2,2,69,1
8538,2019,22,23,4,3,10,2,14,1401,99,1,25,4,4,6,1,4,9999,99,3,2,2,69,1
8539,2019,22,23,4,3,10,2,14,1401,99,1,19,2,2,4,1,4,9999,99,3,2,2,69,1
8540,2019,22,23,4,3,10,2,14,1401,99,1,22,3,3,5,1,4,9999,99,3,2,2,69,1
8541,2019,22,23,4,3,10,2,14,1401,99,1,25,4,4,6,1,4,9999,99,3,2,2,69,1
8542,2019,22,23,4,3,10,2,14,1401,99,1,32,5,5,7,1,4,9999,99,3,2,2,69,1
8543,2019,22,17,3,2,10,2,7,704,99,1,26,4,4,6,1,1,9999,99,1,2,14,6,1
8544,2019,23,11,2,1,10,3,22,2216,99,1,70,13,11,15,1,7,1988,2,3,2,12,999,1
8545,2019,23,11,2,1,10,3,22,2216,99,1,65,12,11,14,1,7,1988,2,3,2,12,999,1
8546,2019,23,11,2,1,10,3,22,2216,99,1,45,8,8,10,1,7,1988,2,3,2,12,999,1
8547,2019,23,13,3,2,10,3,19,1901,99,1,25,4,4,6,1,4,2011,5,2,2,3,69,1
8548,2019,23,13,3,2,10,3,19,1901,99,1,25,4,4,6,1,4,2011,5,2,2,3,69,1
8549,2019,23,7,2,1,10,3,9,920,99,1,999,16,12,18,1,2,9999,99,3,2,5,26,1
8550,2019,23,17,3,2,10,3,1,108,99,1,34,5,5,7,1,5,9999,99,1,2,4,3,1
8551,2019,23,8,2,1,10,3,1,108,99,1,34,5,5,7,1,5,2018,5,1,2,4,67,1
8552,2019,23,21,4,3,10,3,5,514,99,1,26,4,4,6,1,99,9999,99,6,1,4,999,2
8553,2019,24,6,2,1,10,4,1,107,99,1,19,2,2,4,1,5,2018,5,1,2,4,25,1
8554,2019,24,6,2,1,10,4,1,107,99,1,19,2,2,4,1,5,2019,5,1,2,4,2,1
8555,2019,24,6,2,1,10,4,16,1602,99,1,999,16,12,18,1,10,9999,99,1,2,3,52,1
8556,2019,24,7,2,1,10,4,1,101,11,1,28,4,4,6,1,5,9999,99,2,1,4,103,2
8557,2019,24,1,1,1,10,4,1,101,1,2,21,3,3,5,1,3,9999,99,1,2,1,69,1
8558,2019,24,1,1,1,10,4,1,101,1,2,29,4,4,6,1,3,9999,99,1,2,1,69,1
8559,2019,24,13,3,2,10,4,1,101,1,2,19,2,2,4,1,1,2019,5,1,2,4,32,1
8560,2019,24,8,2,1,10,4,16,1601,99,1,27,4,4,6,1,1,9999,99,2,2,4,32,1
8561,2019,24,8,2,1,10,4,16,1601,99,1,38,6,6,8,1,1,9999,99,2,2,4,32,1
8562,2019,24,3,1,1,10,4,2,208,99,1,30,5,5,7,1,3,9999,99,1,2,3,69,1
8563,2019,24,3,1,1,10,4,2,208,99,1,18,2,2,4,1,3,9999,99,1,2,3,69,1
8564,2019,24,3,1,1,10,4,2,208,99,2,62,11,11,13,1,3,9999,99,1,2,3,69,1
8565,2019,24,12,3,2,10,4,17,1712,99,1,18,2,2,4,1,4,9999,99,1,2,4,999,1
8566,2019,24,12,3,2,10,4,17,1712,99,1,18,2,2,4,1,4,9999,99,1,2,4,999,1
8567,2019,24,22,4,3,10,4,4,401,99,1,44,7,7,9,1,5,9999,99,2,1,4,32,2
8568,2019,24,2,1,1,10,4,1,116,99,1,25,4,4,6,1,3,9999,99,2,1,1,48,2
8569,2019,24,2,1,1,10,4,1,116,99,1,23,3,3,5,1,3,9999,99,2,1,1,48,2
8570,2019,24,16,3,2,10,4,5,504,99,1,60,11,11,13,1,9,1984,2,2,1,5,17,2
8571,2019,25,15,3,2,10,5,1,101,5,1,999,16,12,18,1,5,9999,99,1,2,3,999,1
8572,2019,25,15,3,2,10,5,1,101,5,1,5,1,1,2,2,5,9999,99,1,2,4,32,1
8573,2019,25,15,3,2,10,5,1,101,5,2,1,1,1,1,2,5,9999,99,1,2,4,32,1
8574,2019,25,6,2,1,10,5,1,101,12,1,27,4,4,6,1,3,9999,99,1,2,4,3,1
8575,2019,25,12,3,2,10,5,22,2214,99,1,60,11,11,13,1,2,9999,99,1,2,9,69,1
8576,2019,25,3,1,1,10,5,22,2207,99,1,17,2,2,4,2,5,9999,99,2,2,4,6,1
8577,2019,25,6,2,1,10,5,5,505,99,1,22,3,3,5,1,5,9999,99,1,2,1,48,1
8578,2019,25,18,4,3,10,5,5,501,99,2,47,8,8,10,1,7,2017,5,1,2,2,17,1
8579,2019,25,18,4,3,10,5,5,501,99,1,37,6,6,8,1,5,9999,99,1,2,4,76,1
8580,2019,25,20,4,3,10,5,5,501,99,1,17,2,2,4,2,3,9999,99,1,2,4,54,1
8581,2019,25,13,3,2,10,5,5,513,99,1,45,8,8,10,1,3,9999,99,1,2,4,64,1
8582,2019,25,22,4,3,10,5,5,501,99,1,30,5,5,7,1,1,9999,99,1,1,4,2,2
8583,2019,25,10,2,1,10,5,6,606,99,1,22,3,3,5,1,3,9999,99,1,1,4,32,2
8584,2019,25,10,2,1,10,5,6,606,99,1,24,3,3,5,1,3,9999,99,1,2,4,32,1
8585,2019,25,19,4,3,10,5,11,1101,99,1,16,2,2,4,2,99,9999,99,1,2,4,999,1
8586,2019,25,16,3,2,10,5,12,1201,99,1,24,3,3,5,1,5,9999,99,1,2,4,32,1
8587,2019,25,0,1,1,10,5,16,1601,99,1,21,3,3,5,1,5,9999,99,1,1,4,64,2
8588,2019,25,14,3,2,10,5,18,1804,99,1,42,7,7,9,1,2,9999,99,1,2,11,69,1
8589,2019,25,14,3,2,10,5,18,1804,99,1,27,4,4,6,1,1,9999,99,1,2,4,32,1
8590,2019,25,20,4,3,10,5,4,412,99,1,33,5,5,7,1,2,1998,3,2,2,5,30,1
8591,2019,25,20,4,3,10,5,4,412,99,1,30,5,5,7,1,2,1998,3,2,2,5,30,1
8592,2019,25,20,4,3,10,5,4,412,99,1,46,8,8,10,1,2,1998,3,2,2,5,30,1
8593,2019,26,7,2,1,10,6,1,101,1,1,20,3,3,5,1,1,9999,99,1,2,4,32,1
8594,2019,26,12,3,2,10,6,1,113,99,1,32,5,5,7,1,3,9999,99,1,2,4,6,1
8595,2019,26,5,1,1,10,6,1,102,99,1,38,6,6,8,1,4,9999,99,1,1,4,27,2
8596,2019,26,4,1,1,10,6,1,101,13,1,27,4,4,6,1,99,9999,99,1,2,99,999,1
8597,2019,26,18,4,3,10,6,1,108,99,1,999,16,12,18,9,5,2018,5,1,2,4,67,1
8598,2019,26,19,4,3,10,6,1,101,19,2,31,5,5,7,1,5,9999,99,1,2,4,163,1
8599,2019,26,19,4,3,10,6,1,101,19,2,20,3,3,5,1,5,9999,99,1,2,4,163,1
8600,2019,26,15,3,2,10,6,22,2201,99,1,30,5,5,7,1,4,1997,3,4,1,2,69,2
8601,2019,26,19,4,3,10,6,19,1906,99,1,22,3,3,5,1,99,9999,99,1,1,4,999,2
8602,2019,26,21,4,3,10,6,5,501,99,1,26,4,4,6,1,1,9999,99,1,1,4,3,2
8603,2019,26,21,4,3,10,6,5,501,99,1,19,2,2,4,1,1,9999,99,1,2,4,999,1
8604,2019,26,21,4,3,10,6,5,501,99,1,30,5,5,7,1,1,9999,99,1,2,4,999,1
8605,2019,26,18,4,3,10,6,5,506,99,1,39,6,6,8,1,99,9999,99,1,2,4,999,1
8606,2019,26,2,1,1,10,6,12,1201,99,2,51,9,9,11,1,4,9999,99,3,2,1,27,1
8607,2019,26,16,3,2,10,6,2,201,99,2,39,6,6,8,1,99,9999,99,1,2,14,999,1
8608,2019,26,16,3,2,10,6,2,201,99,1,19,2,2,4,1,99,9999,99,1,2,14,999,1
8609,2019,26,0,1,1,10,6,17,1703,99,1,28,4,4,6,1,3,9999,99,2,1,4,6,2
8610,2019,26,1,1,1,10,6,3,312,99,1,28,4,4,6,1,4,9999,99,2,2,1,999,1
8611,2019,26,1,1,1,10,6,3,312,99,1,34,5,5,7,1,4,9999,99,2,2,1,999,1
8612,2019,26,1,1,1,10,6,3,301,99,1,34,5,5,7,1,4,9999,99,2,1,1,27,2
8613,2019,26,1,1,1,10,6,3,301,99,1,28,4,4,6,1,4,9999,99,2,2,1,27,1
8614,2019,27,19,4,3,10,7,19,1904,99,1,29,4,4,6,1,99,9999,99,1,2,6,999,1
8615,2019,27,19,4,3,10,7,19,1904,99,1,50,9,9,11,1,2,1985,2,1,1,5,17,2
8616,2019,27,19,4,3,10,7,19,1904,99,2,35,6,6,8,1,2,1985,2,1,2,5,17,1
8617,2019,27,19,4,3,10,7,19,1904,99,1,2,1,1,1,2,2,1985,2,1,2,5,17,1
8618,2019,27,15,3,2,10,7,5,501,99,1,22,3,3,5,1,5,9999,99,2,2,4,6,2
8619,2019,27,15,3,2,10,7,5,501,99,2,20,3,3,5,1,5,9999,99,2,1,4,6,2
8620,2019,27,4,1,1,10,7,5,501,99,1,52,9,9,11,1,2,2000,4,2,2,8,10,1
8621,2019,27,14,3,2,10,7,9,905,99,2,20,3,3,5,1,4,2004,4,1,2,2,27,1
8622,2019,27,14,3,2,10,7,9,905,99,1,12,1,1,3,2,4,2004,4,1,2,2,27,1
8623,2019,27,14,3,2,10,7,9,905,99,2,0,1,1,1,2,4,2004,4,1,2,2,27,1
8624,2019,27,7,2,1,10,7,15,1504,99,2,36,6,6,8,1,2,9999,99,1,1,12,30,2
8625,2019,27,7,2,1,10,7,15,1504,99,2,58,10,10,12,1,2,9999,99,1,1,12,30,2
8626,2019,27,7,2,1,10,7,15,1504,99,2,22,3,3,5,1,2,9999,99,1,1,12,30,2
8627,2019,27,7,2,1,10,7,15,1504,99,2,29,4,4,6,1,2,9999,99,1,1,12,30,2
8628,2019,27,7,2,1,10,7,15,1504,99,2,15,2,2,4,2,2,9999,99,1,1,12,30,2
8629,2019,27,7,2,1,10,7,15,1504,99,1,65,12,11,14,1,2,9999,99,1,1,12,30,2
8630,2019,27,20,4,3,10,7,1,101,12,1,24,3,3,5,1,99,9999,99,1,2,4,2,1
8631,2019,27,13,3,2,10,7,1,101,8,1,34,5,5,7,1,5,9999,99,6,2,4,27,1
8632,2019,27,16,3,2,10,7,4,415,99,1,21,3,3,5,1,99,9999,99,2,2,4,999,1
8633,2019,28,14,3,2,10,1,1,101,21,1,21,3,3,5,1,99,9999,99,1,2,4,999,1
8634,2019,28,9,2,1,10,1,1,117,99,1,48,8,8,10,1,4,9999,99,1,2,1,27,1
8635,2019,28,9,2,1,10,1,1,117,99,1,47,8,8,10,1,99,9999,99,1,2,4,999,1
8636,2019,28,21,4,3,10,1,1,117,99,1,23,3,3,5,1,5,9999,99,1,2,4,6,1
8637,2019,28,21,4,3,10,1,1,117,99,1,21,3,3,5,1,5,9999,99,1,2,4,6,1
8638,2019,28,15,3,2,10,1,1,115,99,1,999,16,12,18,9,99,9999,99,1,1,4,999,2
8639,2019,28,17,3,2,10,1,5,501,99,1,33,5,5,7,1,99,2018,5,1,2,4,54,1
8640,2019,28,17,3,2,10,1,5,501,99,1,999,16,12,18,9,99,9999,99,1,2,2,999,1
8641,2019,28,2,1,1,10,1,3,312,99,1,28,4,4,6,1,5,9999,99,6,1,4,27,2
8642,2019,29,18,4,3,10,2,1,101,1,1,29,4,4,6,1,5,2012,5,1,2,4,27,1
8643,2019,29,18,4,3,10,2,1,101,1,2,47,8,8,10,1,5,2012,5,1,2,4,27,1
8644,2019,29,13,3,2,10,2,1,105,99,1,18,2,2,4,1,3,9999,99,1,1,4,25,2
8645,2019,29,7,2,1,10,2,1,101,12,1,45,8,8,10,1,99,9999,99,1,2,4,999,1
8646,2019,29,11,2,1,10,2,1,114,99,2,72,13,11,15,1,11,1987,2,1,2,1,52,1
8647,2019,29,16,3,2,10,2,22,2201,99,1,73,13,11,15,1,2,1994,3,1,2,1,69,1
8648,2019,29,16,3,2,10,2,22,2201,99,2,30,5,5,7,1,2,1994,3,1,2,1,69,1
8649,2019,29,6,2,1,10,2,22,2205,99,1,40,7,7,9,1,99,9999,99,1,2,4,999,1
8650,2019,29,12,3,2,10,2,5,511,99,1,999,16,12,18,9,11,9999,99,1,2,1,69,1
8651,2019,29,12,3,2,10,2,11,1101,99,1,14,1,1,3,2,3,9999,99,1,2,4,999,1
8652,2019,29,12,3,2,10,2,11,1101,99,2,76,14,11,16,1,3,9999,99,1,2,4,999,1
8653,2019,29,8,2,1,10,2,9,901,99,1,30,5,5,7,1,3,9999,99,1,2,4,67,1
8654,2019,29,8,2,1,10,2,9,901,99,2,30,5,5,7,1,3,9999,99,1,2,4,67,1
8655,2019,29,7,2,1,10,2,16,1601,99,1,36,6,6,8,1,5,9999,99,6,1,4,67,2
8656,2019,29,20,4,3,10,2,18,1801,99,2,26,4,4,6,1,5,9999,99,1,2,4,18,1
8657,2019,30,22,4,3,10,3,1,101,1,1,31,5,5,7,1,1,9999,99,1,2,4,64,1
8658,2019,30,19,4,3,10,3,1,101,14,1,19,2,2,4,1,3,9999,99,1,2,4,54,1
8659,2019,30,15,3,2,10,3,1,114,99,2,35,6,6,8,1,5,2015,5,1,2,4,67,1
8660,2019,30,21,4,3,10,3,22,2213,99,2,10,1,1,3,2,99,9999,99,3,2,2,999,1
8661,2019,30,21,4,3,10,3,22,2213,99,1,12,1,1,3,2,99,9999,99,3,2,2,999,1
8662,2019,30,21,4,3,10,3,22,2213,99,2,7,1,1,2,2,99,9999,99,3,2,2,999,1
8663,2019,30,9,2,1,10,3,5,501,99,1,32,5,5,7,1,2,9999,99,1,1,3,69,2
8664,2019,30,0,1,1,10,3,6,602,99,1,19,2,2,4,1,2,9999,99,1,2,1,48,1
8665,2019,30,0,1,1,10,3,6,602,99,2,25,4,4,6,1,2,9999,99,1,2,1,48,1
8666,2019,30,0,1,1,10,3,6,602,99,2,4,1,1,1,2,2,9999,99,1,2,1,48,1
8667,2019,30,18,4,3,10,3,9,909,99,1,999,16,12,18,1,2,9999,99,1,2,1,48,1
8668,2019,30,14,3,2,10,3,16,1601,99,1,999,16,12,18,1,99,9999,99,6,1,99,999,2
8669,2019,30,15,3,2,10,3,16,1601,99,1,999,16,12,18,1,99,9999,99,1,2,9,999,1
8670,2019,30,15,3,2,10,3,16,1601,99,1,18,2,2,4,1,99,9999,99,1,2,9,999,1
8671,2019,30,15,3,2,10,3,16,1601,99,1,24,3,3,5,1,99,9999,99,1,2,9,999,1
8672,2019,30,15,3,2,10,3,16,1601,99,1,18,2,2,4,1,99,9999,99,1,2,9,999,1
8673,2019,30,15,3,2,10,3,16,1601,99,2,5,1,1,2,2,99,9999,99,1,2,9,999,1
8674,2019,30,15,3,2,10,3,16,1601,99,2,2,1,1,1,2,99,9999,99,1,2,9,999,1
8675,2019,30,15,3,2,10,3,16,1601,99,1,27,4,4,6,1,99,9999,99,1,2,9,999,1
8676,2019,30,15,3,2,10,3,16,1601,99,2,20,3,3,5,1,99,9999,99,1,2,9,999,1
8677,2019,30,15,3,2,10,3,16,1601,99,1,14,1,1,3,2,99,9999,99,1,2,9,999,1
8678,2019,30,16,3,2,10,3,17,1709,99,2,21,3,3,5,1,5,9999,99,1,2,4,18,1
8679,2019,30,16,3,2,10,3,17,1709,99,2,999,16,12,18,1,5,9999,99,1,2,4,18,1
8680,2019,30,19,4,3,10,3,14,1401,99,1,19,2,2,4,1,99,2018,5,1,2,4,6,1
8681,2019,31,3,1,1,10,4,1,101,18,1,48,8,8,10,1,99,2017,5,2,2,1,121,1
8682,2019,31,23,4,3,10,4,1,101,16,1,23,3,3,5,1,5,9999,99,2,1,4,32,2
8683,2019,31,21,4,3,10,4,22,2203,99,1,29,4,4,6,1,7,9999,99,6,2,4,76,1
8684,2019,31,19,4,3,10,4,16,1609,99,1,3,1,1,1,2,6,1993,3,3,2,3,69,1
8685,2019,31,19,4,3,10,4,16,1609,99,1,41,7,7,9,1,6,1993,3,3,2,3,69,1
8686,2019,31,17,3,2,10,4,18,1804,99,2,22,3,3,5,1,14,2003,4,1,2,2,56,1
8687,2019,1,19,4,3,10,2,1,101,12,1,21,3,3,5,1,5,9999,99,5,2,3,999,1
8688,2019,4,23,4,3,10,5,1,108,99,2,18,2,2,4,1,2,2019,5,5,2,4,168,1
8689,2019,1,8,2,1,10,2,1,108,99,1,13,1,1,3,2,4,2011,5,5,2,4,67,1
8690,2019,1,18,4,3,10,2,19,1901,99,1,22,3,3,5,1,5,9999,99,5,2,3,999,1
8691,2019,1,18,4,3,10,2,19,1901,99,1,22,3,3,5,1,5,9999,99,5,2,3,999,1
8692,2019,2,9,2,1,10,3,1,101,11,1,56,10,10,12,1,1,2017,5,5,2,4,3,1
8693,2019,3,8,2,1,10,4,1,114,99,2,64,11,11,13,1,1,2019,5,5,1,7,30,2
8694,2019,5,11,2,1,10,6,9,901,99,2,8,1,1,2,2,3,9999,99,5,2,12,17,1
8695,2019,5,16,3,2,10,6,1,101,12,2,19,2,2,4,1,1,1984,2,5,2,3,69,1
8696,2019,3,8,2,1,10,4,1,101,12,2,50,9,9,11,1,5,9999,99,5,2,4,6,1
8697,2019,3,20,4,3,10,4,1,108,99,2,29,4,4,6,1,5,9999,99,5,2,4,6,1
8698,2019,4,21,4,3,10,5,4,401,99,1,18,2,2,4,1,99,9999,99,5,1,4,999,2
8699,2019,4,17,3,2,10,5,7,701,99,1,55,10,10,12,1,99,9999,99,5,1,1,31,2
8700,2019,4,14,3,2,10,5,1,115,99,2,23,3,3,5,1,99,9999,99,5,2,4,96,1
8701,2019,2,13,3,2,10,3,19,1904,99,2,7,1,1,2,2,1,2019,5,5,2,14,6,1
8702,2019,3,13,3,2,10,4,1,101,12,2,64,11,11,13,1,1,2019,5,5,2,5,30,1
8703,2019,1,7,2,1,10,2,1,108,99,2,24,3,3,5,1,1,2016,5,5,2,4,6,1
8704,2019,5,22,4,3,10,6,12,1222,99,1,41,7,7,9,1,99,9999,99,5,2,4,67,1
8705,2019,5,6,2,1,10,6,18,1802,99,1,80,15,11,17,1,5,9999,99,5,1,4,27,2
8706,2019,5,21,4,3,10,6,4,415,99,1,40,7,7,9,1,99,9999,99,5,1,4,999,2
8707,2019,6,7,2,1,10,7,22,2206,99,1,28,4,4,6,1,99,9999,99,5,1,1,999,2
8708,2019,6,17,3,2,10,7,18,1803,99,2,30,5,5,7,1,1,9999,99,5,2,4,76,1
8709,2019,6,17,3,2,10,7,1,116,99,1,39,6,6,8,1,1,9999,99,5,2,4,67,1
8710,2019,6,20,4,3,10,7,1,101,1,2,32,5,5,7,1,10,9999,99,5,2,1,69,1
8711,2019,6,22,4,3,10,7,6,601,99,1,999,16,12,18,1,99,9999,99,5,2,1,999,1
8712,2019,7,18,4,3,10,1,1,101,6,2,70,13,11,15,1,2,9999,99,5,2,5,19,1
8713,2019,7,14,3,2,10,1,1,101,7,1,35,6,6,8,1,2,9999,99,5,2,3,56,1
8714,2019,7,22,4,3,10,1,1,115,99,1,37,6,6,8,1,99,9999,99,5,2,1,999,1
8715,2019,7,21,4,3,10,1,19,1901,99,1,44,7,7,9,1,99,9999,99,5,1,3,69,2
8716,2019,7,10,2,1,10,1,18,1803,99,1,24,3,3,5,1,4,9999,99,5,2,1,27,1
8717,2019,7,20,4,3,10,1,4,414,99,1,55,10,10,12,1,99,9999,99,5,2,4,999,1
8718,2019,7,8,2,1,10,1,3,301,99,1,67,12,11,14,1,3,1981,2,5,2,3,999,1
8719,2019,8,10,2,1,10,2,1,108,99,2,40,7,7,9,1,1,1981,2,5,2,12,50,1
8720,2019,8,14,3,2,10,2,1,101,3,2,50,9,9,11,1,5,2007,4,5,2,1,56,1
8721,2019,8,5,1,1,10,2,22,2214,99,2,31,5,5,7,1,99,9999,99,5,1,1,999,2
8722,2019,8,12,3,2,10,2,5,502,99,1,3,1,1,1,2,1,9999,99,5,2,4,27,1
8723,2019,8,16,3,2,10,2,13,1301,99,1,82,15,11,17,1,2,9999,99,5,1,5,26,2
8724,2019,9,22,4,3,10,3,1,101,7,1,45,8,8,10,1,1,2017,5,5,2,4,32,1
8725,2019,9,22,4,3,10,3,1,115,99,1,32,5,5,7,1,14,9999,99,5,2,1,999,1
8726,2019,9,11,2,1,10,3,1,108,99,1,39,6,6,8,1,1,1988,2,5,2,12,50,1
8727,2019,9,14,3,2,10,3,13,1316,99,1,42,7,7,9,1,99,9999,99,5,2,3,69,1
8728,2019,10,7,2,1,10,4,1,101,10,1,63,11,11,13,1,5,2016,5,5,2,2,69,1
8729,2019,10,18,4,3,10,4,21,2103,99,2,22,3,3,5,1,5,9999,99,5,2,4,64,1
8730,2019,10,18,4,3,10,4,21,2103,99,2,23,3,3,5,1,5,9999,99,5,2,4,64,1
8731,2019,10,18,4,3,10,4,21,2103,99,1,2,1,1,1,2,5,9999,99,5,2,4,64,1
8732,2019,10,8,2,1,10,4,15,1504,99,2,82,15,11,17,1,1,9999,99,5,1,4,27,2
8733,2019,10,21,4,3,10,4,1,101,1,1,999,16,12,18,1,1,2007,4,5,2,1,28,1
8734,2019,10,16,3,2,10,4,2,207,99,1,34,5,5,7,1,2,2007,4,5,2,11,50,1
8735,2019,11,18,4,3,10,5,10,1018,99,2,25,4,4,6,1,99,9999,99,5,1,1,999,2
8736,2019,11,18,4,3,10,5,12,1229,99,1,83,15,11,17,1,6,1987,2,5,1,1,999,2
8737,2019,11,11,2,1,10,5,7,705,99,1,18,2,2,4,1,99,9999,99,5,1,12,999,2
8738,2019,11,16,3,2,10,5,1,101,7,1,33,5,5,7,1,2,9999,99,5,2,5,92,1
8739,2019,11,12,3,2,10,5,1,108,99,2,64,11,11,13,1,1,9999,99,5,2,12,999,1
8740,2019,12,16,3,2,10,6,9,923,99,2,28,4,4,6,1,99,9999,99,5,1,99,999,2
