﻿num_corre,año_ocu,día_ocu,hora_ocu,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,g_hora
4286,2022,24,17,Tarde,Julio,Domingo,San Marcos,San Marcos,Ignorada,Autom?vil,Toyota,Gris,2007,2000-2009,Choque,3
4287,2022,24,21,Noche,Julio,Domingo,El Progreso,Guastatoya,Ignorada,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
4288,2022,24,0,Ma?ana,Julio,Domingo,Izabal,El Estor,Ignorada,Bus urbano,Ignorado,Anaranjado,Ignorado,Ignorado,Colisi?n,1
4289,2022,24,6,Ma?ana,Julio,Domingo,Izabal,Morales,Ignorada,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Derrape,2
4290,2022,24,23,Noche,Julio,Domingo,Pet?n,Flores,Ignorada,Motocicleta,Italika,Gris,Ignorado,Ignorado,Colisi?n,4
4291,2022,24,18,Noche,Julio,Domingo,Quich?,Santa Mar?a Nebaj,Ignorada,Motocicleta,Honda,Negro,Ignorado,Ignorado,Derrape,4
4292,2022,24,9,Ma?ana,Julio,Domingo,Solol?,Nahual?,Ignorada,Bus urbano,Ignorado,Verde,Ignorado,Ignorado,Colisi?n,2
4293,2022,24,18,Noche,Julio,Domingo,Solol?,Solol?,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
4294,2022,25,2,Ma?ana,Julio,Lunes,Guatemala,Guatemala,1,Panel,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
4295,2022,25,23,Noche,Julio,Lunes,Guatemala,Guatemala,18,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
4296,2022,25,20,Noche,Julio,Lunes,Guatemala,San Jos? Pinula,Ignorada,Motocicleta,Yamaha,Ignorado,Ignorado,Ignorado,Colisi?n,4
4297,2022,25,18,Noche,Julio,Lunes,Guatemala,Santa Catarina Pinula,Ignorada,Motocicleta,Honda,Blanco,Ignorado,Ignorado,Colisi?n,4
4298,2022,25,4,Ma?ana,Julio,Lunes,Guatemala,Guatemala,7,Motocicleta,Serpento,Rojo,Ignorado,Ignorado,Derrape,1
4299,2022,25,3,Ma?ana,Julio,Lunes,Guatemala,Guatemala,11,Pick up,Mazda,Blanco,2017,2010-2019,Choque,1
4300,2022,25,10,Ma?ana,Julio,Lunes,Guatemala,Villa Nueva,12,Pick up,Toyota,Anaranjado,1980,1980-1989,Colisi?n,2
4301,2022,25,3,Ma?ana,Julio,Lunes,Guatemala,Amatitl?n,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,1
4302,2022,25,3,Ma?ana,Julio,Lunes,Guatemala,Villa Nueva,1,Bus urbano,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
4303,2022,25,11,Ma?ana,Julio,Lunes,Zacapa,Gual?n,Ignorada,Pick up,Toyota,Gris,2007,2000-2009,Colisi?n,2
4304,2022,25,7,Ma?ana,Julio,Lunes,Escuintla,Escuintla,Ignorada,Autom?vil,Toyota,Blanco,Ignorado,Ignorado,Colisi?n,2
4305,2022,25,7,Ma?ana,Julio,Lunes,Escuintla,Pal?n,Ignorada,Motocicleta,TVS Apache,Negro,2018,2010-2019,Derrape,2
4306,2022,25,15,Tarde,Julio,Lunes,Escuintla,Siquinal?,Ignorada,Cami?n,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,3
4307,2022,25,4,Ma?ana,Julio,Lunes,Escuintla,Santa Luc?a Cotzumalguapa,Ignorada,Motocicleta,Bajaj,Blanco,Ignorado,Ignorado,Derrape,1
4308,2022,25,19,Noche,Julio,Lunes,Suchitep?quez,San Antonio Suchitep?quez,Ignorada,Pick up,Toyota,Rojo,1997,1990-1999,Colisi?n,4
4309,2022,25,6,Ma?ana,Julio,Lunes,San Marcos,Pajapita,Ignorada,Autom?vil,Mazda,Gris,Ignorado,Ignorado,Choque,2
4310,2022,25,16,Tarde,Julio,Lunes,Izabal,Puerto Barrios,Ignorada,Motocicleta,Bajaj,Blanco,Ignorado,Ignorado,Colisi?n,3
4311,2022,25,0,Ma?ana,Julio,Lunes,Sacatep?quez,Jocotenango,Ignorada,Motocicleta,Yamaha,Rojo,Ignorado,Ignorado,Choque,1
4312,2022,26,14,Tarde,Julio,Martes,Guatemala,Guatemala,1,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,3
4313,2022,26,23,Noche,Julio,Martes,Guatemala,Guatemala,9,Autom?vil,Toyota,Gris,2003,2000-2009,Colisi?n,4
4314,2022,26,16,Tarde,Julio,Martes,Guatemala,Guatemala,16,Autom?vil,Honda,Gris,2010,2010-2019,Colisi?n,3
4315,2022,26,17,Tarde,Julio,Martes,Guatemala,Santa Catarina Pinula,Ignorada,Panel,Toyota,Blanco,2016,2010-2019,Colisi?n,3
4316,2022,26,16,Tarde,Julio,Martes,Guatemala,Villa Nueva,12,Autom?vil,Mazda,Gris,2019,2010-2019,Colisi?n,3
4317,2022,26,14,Tarde,Julio,Martes,Guatemala,Mixco,6,Autom?vil,Toyota,Rojo,2000,2000-2009,Colisi?n,3
4318,2022,26,10,Ma?ana,Julio,Martes,Guatemala,Mixco,6,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,2
4319,2022,26,17,Tarde,Julio,Martes,Baja Verapaz,Cubulco,Ignorada,Motocicleta,Suzuki,Rojo,2022,2020-2029,Colisi?n,3
4320,2022,27,1,Ma?ana,Julio,Miercoles,Guatemala,Guatemala,25,Cabezal,Internacional,Blanco,2002,2000-2009,Colisi?n,1
4321,2022,27,22,Noche,Julio,Miercoles,Guatemala,Santa Catarina Pinula,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Choque,4
4322,2022,27,12,Tarde,Julio,Miercoles,Guatemala,Villa Nueva,3,Cami?n,Mitsubishi,Blanco,2020,2020-2029,Colisi?n,3
4323,2022,27,23,Noche,Julio,Miercoles,Guatemala,Mixco,3,Camioneta,Toyota,Celeste,Ignorado,Ignorado,Colisi?n,4
4324,2022,27,4,Ma?ana,Julio,Miercoles,Huehuetenango,Malacatancito,Ignorada,Camioneta,Hyundai,Blanco,2003,2000-2009,Colisi?n,1
4325,2022,27,3,Ma?ana,Julio,Miercoles,El Progreso,Guastatoya,Ignorada,Motocicleta,Suzuki,Rojo,2017,2010-2019,Derrape,1
4326,2022,27,12,Tarde,Julio,Miercoles,Izabal,Puerto Barrios,Ignorada,Cami?n,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,3
4327,2022,28,0,Ma?ana,Julio,Jueves,Guatemala,Santa Catarina Pinula,Ignorada,Pick up,Toyota,Gris,2014,2010-2019,Colisi?n,1
4328,2022,28,9,Ma?ana,Julio,Jueves,Guatemala,Petapa,7,Autom?vil,Toyota,Negro,1994,1990-1999,Colisi?n,2
4329,2022,28,21,Noche,Julio,Jueves,Escuintla,Sipacate,Ignorada,Cami?n,Mercedes Benz,Rojo,Ignorado,Ignorado,Colisi?n,4
4330,2022,28,15,Tarde,Julio,Jueves,Quetzaltenango,Coatepeque,2,Cami?n,Internacional,Blanco,Ignorado,Ignorado,Colisi?n,3
4331,2022,28,22,Noche,Julio,Jueves,San Marcos,Ayutla,1,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisi?n,4
4332,2022,28,17,Tarde,Julio,Jueves,San Marcos,San Pedro Sacatep?quez,1,Microb?s,Ignorado,Azul,Ignorado,Ignorado,Colisi?n,3
4333,2022,28,3,Ma?ana,Julio,Jueves,El Progreso,Guastatoya,Ignorada,Cabezal,Freightliner,Celeste,Ignorado,Ignorado,Colisi?n,1
4334,2022,28,20,Noche,Julio,Jueves,El Progreso,Guastatoya,Ignorada,Cami?n,Kia,Ignorado,Ignorado,Ignorado,Colisi?n,4
4335,2022,29,15,Tarde,Julio,Viernes,Guatemala,Guatemala,2,Autom?vil,Hyundai,Gris,Ignorado,Ignorado,Colisi?n,3
4336,2022,29,21,Noche,Julio,Viernes,Guatemala,Guatemala,6,Autom?vil,Daewoo,Gris,2001,2000-2009,Colisi?n,4
4337,2022,29,14,Tarde,Julio,Viernes,Guatemala,Guatemala,14,Camioneta,Subaru,Blanco,2016,2010-2019,Colisi?n,3
4338,2022,29,15,Tarde,Julio,Viernes,Guatemala,Guatemala,10,Camioneta,Toyota,Gris,2012,2010-2019,Colisi?n,3
4339,2022,29,18,Noche,Julio,Viernes,Guatemala,Guatemala,13,Motocicleta,Bajaj,Negro,2015,2010-2019,Colisi?n,4
4340,2022,29,4,Ma?ana,Julio,Viernes,Guatemala,Guatemala,7,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
4341,2022,29,11,Ma?ana,Julio,Viernes,Guatemala,Villa Nueva,1,Camioneta,Honda,Gris,2003,2000-2009,Colisi?n,2
4342,2022,29,8,Ma?ana,Julio,Viernes,Guatemala,Villa Nueva,Ignorada,Cami?n,Mitsubishi,Blanco,Ignorado,Ignorado,Colisi?n,2
4343,2022,29,20,Noche,Julio,Viernes,Guatemala,Petapa,7,Autom?vil,Honda,Rojo,2008,2000-2009,Colisi?n,4
4344,2022,29,17,Tarde,Julio,Viernes,Jutiapa,Jutiapa,Ignorada,Autom?vil,Toyota,Verde,1995,1990-1999,Choque,3
4345,2022,29,19,Noche,Julio,Viernes,Zacapa,Teculut?n,Ignorada,Pick up,Toyota,Amarillo,2002,2000-2009,Colisi?n,4
4346,2022,29,6,Ma?ana,Julio,Viernes,Escuintla,Tiquisate,Ignorada,Bus urbano,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,2
4347,2022,29,13,Tarde,Julio,Viernes,Suchitep?quez,Mazatenango,Ignorada,Cami?n,Volkswagen,Blanco,Ignorado,Ignorado,Colisi?n,3
4348,2022,29,23,Noche,Julio,Viernes,Quetzaltenango,La Esperanza,3,Autom?vil,Mitsubishi,Anaranjado,2010,2010-2019,Colisi?n,4
4349,2022,29,16,Tarde,Julio,Viernes,Alta Verapaz,Cob?n,12,Pick up,Toyota,Negro,1991,1990-1999,Colisi?n,3
4350,2022,29,13,Tarde,Julio,Viernes,Quich?,Sacapulas,Ignorada,Pick up,Toyota,Rojo,Ignorado,Ignorado,Embarranc?,3
4351,2022,29,23,Noche,Julio,Viernes,Sacatep?quez,San Lucas Sacatep?quez,Ignorada,Cabezal,Internacional,Negro,Ignorado,Ignorado,Colisi?n,4
4352,2022,30,5,Ma?ana,Julio,Sabado,Guatemala,Guatemala,2,Autom?vil,Nissan,Azul,2015,2010-2019,Choque,1
4353,2022,30,17,Tarde,Julio,Sabado,Guatemala,Guatemala,1,Autom?vil,Toyota,Blanco,2003,2000-2009,Colisi?n,3
4354,2022,30,21,Noche,Julio,Sabado,Guatemala,Guatemala,6,Motocicleta,Italika,Negro,Ignorado,Ignorado,Colisi?n,4
4355,2022,30,17,Tarde,Julio,Sabado,Guatemala,Guatemala,12,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,3
4356,2022,30,17,Tarde,Julio,Sabado,Guatemala,Guatemala,21,Autom?vil,Honda,Ignorado,2015,2010-2019,Colisi?n,3
4357,2022,30,0,Ma?ana,Julio,Sabado,Guatemala,Villa Nueva,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
4358,2022,30,1,Ma?ana,Julio,Sabado,Guatemala,Villa Nueva,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
4359,2022,30,1,Ma?ana,Julio,Sabado,Guatemala,Mixco,8,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,1
4360,2022,30,21,Noche,Julio,Sabado,Jutiapa,Quesada,Ignorada,Motocicleta,Dayang,Ignorado,Ignorado,Ignorado,Colisi?n,4
4361,2022,30,15,Tarde,Julio,Sabado,Zacapa,R?o Hondo,Ignorada,Camioneta,Toyota,Azul,2007,2000-2009,Colisi?n,3
4362,2022,30,17,Tarde,Julio,Sabado,Suchitep?quez,Patulul,Ignorada,Pick up,Toyota,Café,Ignorado,Ignorado,Vuelco,3
4363,2022,30,18,Noche,Julio,Sabado,Suchitep?quez,Patulul,Ignorada,Autom?vil,Toyota,Azul,Ignorado,Ignorado,Colisi?n,4
4364,2022,30,21,Noche,Julio,Sabado,Quetzaltenango,Coatepeque,Ignorada,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
4365,2022,30,0,Ma?ana,Julio,Sabado,San Marcos,Catarina,Ignorada,Camioneta,Chevrolet,Gris,2016,2010-2019,Colisi?n,1
4366,2022,30,21,Noche,Julio,Sabado,Alta Verapaz,Cob?n,1,Camioneta,Fiat,Gris,2021,2020-2029,Colisi?n,4
4367,2022,30,17,Tarde,Julio,Sabado,Baja Verapaz,Salam?,Ignorada,Pick up,Toyota,Ignorado,Ignorado,Ignorado,Colisi?n,3
4368,2022,30,2,Ma?ana,Julio,Sabado,El Progreso,Guastatoya,Ignorada,Pick up,Isuzu,Rojo,Ignorado,Ignorado,Embarranc?,1
4369,2022,30,19,Noche,Julio,Sabado,El Progreso,Guastatoya,Ignorada,Autom?vil,Ignorado,Negro,Ignorado,Ignorado,Colisi?n,4
4370,2022,30,8,Ma?ana,Julio,Sabado,Izabal,Morales,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,2
4371,2022,30,17,Tarde,Julio,Sabado,Quich?,Chichicastenango,Ignorada,Motocicleta,Italika,Azul,2021,2020-2029,Choque,3
4372,2022,30,17,Tarde,Julio,Sabado,Sacatep?quez,San Lucas Sacatep?quez,Ignorada,Autom?vil,Hyundai,Ignorado,2013,2010-2019,Colisi?n,3
4373,2022,30,19,Noche,Julio,Sabado,Sacatep?quez,Santiago Sacatep?quez,Ignorada,Motocicleta,Bajaj,Azul,Ignorado,Ignorado,Colisi?n,4
4374,2022,30,20,Noche,Julio,Sabado,Guatemala,Villa Nueva,12,Autom?vil,Honda,Ignorado,Ignorado,Ignorado,Colisi?n,4
4375,2022,30,19,Noche,Julio,Sabado,Escuintla,Escuintla,3,Camioneta,Nissan,Beige,2003,2000-2009,Colisi?n,4
4376,2022,31,0,Ma?ana,Julio,Domingo,Guatemala,Guatemala,9,Motocicleta,TVS Apache,Negro,2021,2020-2029,Derrape,1
4377,2022,31,2,Ma?ana,Julio,Domingo,Guatemala,Santa Catarina Pinula,Ignorada,Motocicleta,Bajaj,Blanco,Ignorado,Ignorado,Colisi?n,1
4378,2022,31,1,Ma?ana,Julio,Domingo,Guatemala,Santa Catarina Pinula,Ignorada,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Choque,1
4379,2022,31,14,Tarde,Julio,Domingo,Guatemala,Guatemala,5,Pick up,Toyota,Negro,Ignorado,Ignorado,Colisi?n,3
4380,2022,31,2,Ma?ana,Julio,Domingo,Guatemala,Guatemala,11,Autom?vil,Mazda,Gris,2013,2010-2019,Colisi?n,1
4381,2022,31,1,Ma?ana,Julio,Domingo,Guatemala,Guatemala,12,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Derrape,1
4382,2022,31,1,Ma?ana,Julio,Domingo,Guatemala,Guatemala,12,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,1
4383,2022,31,2,Ma?ana,Julio,Domingo,Guatemala,Guatemala,21,Motocicleta,Suzuki,Rojo,2019,2010-2019,Derrape,1
4384,2022,31,16,Tarde,Julio,Domingo,Guatemala,Guatemala,11,Autom?vil,Honda,Gris,2005,2000-2009,Colisi?n,3
4385,2022,31,18,Noche,Julio,Domingo,Guatemala,Villa Nueva,3,Autom?vil,Nissan,Ignorado,Ignorado,Ignorado,Colisi?n,4
4386,2022,31,16,Tarde,Julio,Domingo,Escuintla,San Jos?,Ignorada,Motocicleta,Honda,Negro,2018,2010-2019,Colisi?n,3
4387,2022,31,17,Tarde,Julio,Domingo,Escuintla,Escuintla,Ignorada,Autom?vil,Toyota,Gris,Ignorado,Ignorado,Colisi?n,3
4388,2022,31,19,Noche,Julio,Domingo,Escuintla,Tiquisate,Ignorada,Motocicleta,Hero Hunk,Negro,Ignorado,Ignorado,Colisi?n,4
4389,2022,31,20,Noche,Julio,Domingo,Escuintla,Escuintla,Ignorada,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
4390,2022,31,1,Ma?ana,Julio,Domingo,Santa Rosa,Nueva Santa Rosa,1,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisi?n,1
4391,2022,31,19,Noche,Julio,Domingo,Santa Rosa,Barberena,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
4392,2022,31,18,Noche,Julio,Domingo,Retalhuleu,Retalhuleu,Ignorada,Motocicleta,Honda,Negro,Ignorado,Ignorado,Colisi?n,4
4393,2022,31,9,Ma?ana,Julio,Domingo,Quetzaltenango,Quetzaltenango,5,Autom?vil,Mazda,Rojo,2008,2000-2009,Colisi?n,2
4394,2022,31,5,Ma?ana,Julio,Domingo,Alta Verapaz,Cob?n,1,Bus urbano,Toyota,Blanco,2018,2010-2019,Colisi?n,1
4395,2022,31,18,Noche,Julio,Domingo,El Progreso,Guastatoya,Ignorada,Pick up,Nissan,Ignorado,2020,2020-2029,Colisi?n,4
4396,2022,31,23,Noche,Julio,Domingo,Izabal,El Estor,Ignorada,Camioneta,Honda,Gris,2015,2010-2019,Colisi?n,4
4397,2022,31,15,Tarde,Julio,Domingo,Pet?n,Sayaxch?,Ignorada,Pick up,Ignorado,Rojo,Ignorado,Ignorado,Colisi?n,3
4398,2022,31,22,Noche,Julio,Domingo,Pet?n,San Luis,Ignorada,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Derrape,4
4399,2022,31,23,Noche,Julio,Domingo,Quich?,Pachalum,Ignorada,Camioneta,Ignorado,Gris,Ignorado,Ignorado,Colisi?n,4
4400,2022,31,23,Noche,Julio,Domingo,Sacatep?quez,Pastores,Ignorada,Autom?vil,Volkswagen,Azul,2004,2000-2009,Colisi?n,4
4401,2022,1,6,Ma?ana,Julio,Viernes,Guatemala,Villa Canales,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
4402,2022,1,11,Ma?ana,Julio,Viernes,Jutiapa,Quesada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
4403,2022,1,2,Ma?ana,Julio,Viernes,Jalapa,Jalapa,Ignorada,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
4404,2022,1,10,Ma?ana,Julio,Viernes,Escuintla,Escuintla,1,Bus urbano,Internacional,Turquesa,Ignorado,Ignorado,Atropello,2
4405,2022,2,21,Noche,Julio,Sabado,Guatemala,Villa Canales,Ignorada,Motocicleta,Bajaj,Gris,2021,2020-2029,Atropello,4
4406,2022,2,17,Tarde,Julio,Sabado,Guatemala,Villa Canales,Ignorada,Camioneta,Ignorado,Negro,2015,2010-2019,Atropello,3
4407,2022,2,19,Noche,Julio,Sabado,Guatemala,Mixco,7,Autom?vil,Kia,Rojo,Ignorado,Ignorado,Atropello,4
4408,2022,2,17,Tarde,Julio,Sabado,Quetzaltenango,Quetzaltenango,3,Autom?vil,Ignorado,Rojo,Ignorado,Ignorado,Atropello,3
4409,2022,2,17,Tarde,Julio,Sabado,Quetzaltenango,Quetzaltenango,3,Autom?vil,Ignorado,Rojo,Ignorado,Ignorado,Atropello,3
4410,2022,2,16,Tarde,Julio,Sabado,Baja Verapaz,San Jer?nimo,Ignorada,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Atropello,3
4411,2022,2,21,Noche,Julio,Sabado,El Progreso,San Agust?n Acasaguastl?n,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4412,2022,2,21,Noche,Julio,Sabado,El Progreso,San Agust?n Acasaguastl?n,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4413,2022,2,9,Ma?ana,Julio,Sabado,Chimaltenango,Tecp?n Guatemala,Ignorada,Motocicleta,Ignorado,Blanco,Ignorado,Ignorado,Atropello,2
4414,2022,2,22,Noche,Julio,Sabado,Chimaltenango,Chimaltenango,Ignorada,Autom?vil,Honda,Negro,Ignorado,Ignorado,Atropello,4
4415,2022,2,17,Tarde,Julio,Sabado,Sacatep?quez,Sumpango,Ignorada,Autom?vil,Mazda,Rojo,Ignorado,Ignorado,Atropello,3
4416,2022,3,5,Ma?ana,Julio,Domingo,Guatemala,Villa Canales,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
4417,2022,3,15,Tarde,Julio,Domingo,Zacapa,Zacapa,Ignorada,Camioneta,Kia,Gris,2006,2000-2009,Atropello,3
4418,2022,3,15,Tarde,Julio,Domingo,Zacapa,Zacapa,Ignorada,Motocicleta,Serpento,Negro,2020,2020-2029,Atropello,3
4419,2022,3,3,Ma?ana,Julio,Domingo,Escuintla,Escuintla,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
4420,2022,3,20,Noche,Julio,Domingo,Escuintla,Pal?n,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4421,2022,3,1,Ma?ana,Julio,Domingo,Quetzaltenango,Quetzaltenango,8,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
4422,2022,3,12,Tarde,Julio,Domingo,Alta Verapaz,Cob?n,9,Bus urbano,Toyota,Blanco,Ignorado,Ignorado,Atropello,3
4423,2022,3,3,Ma?ana,Julio,Domingo,Izabal,Puerto Barrios,Ignorada,Motocicleta,Bajaj,Negro,2013,2010-2019,Atropello,1
4424,2022,3,23,Noche,Julio,Domingo,Pet?n,Santa Ana,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4425,2022,3,20,Noche,Julio,Domingo,Pet?n,Popt?n,Ignorada,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4426,2022,3,19,Noche,Julio,Domingo,Chimaltenango,San Andr?s Itzapa,Ignorada,Camioneta,Ignorado,Gris,Ignorado,Ignorado,Atropello,4
4427,2022,3,21,Noche,Julio,Domingo,Chimaltenango,Tecp?n Guatemala,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4428,2022,4,21,Noche,Julio,Lunes,Guatemala,Guatemala,7,Ignorado,Ignorado,Gris,Ignorado,Ignorado,Atropello,4
4429,2022,4,22,Noche,Julio,Lunes,Jalapa,San Luis Jilotepeque,Ignorada,Autom?vil,Toyota,Gris,Ignorado,Ignorado,Atropello,4
4430,2022,4,11,Ma?ana,Julio,Lunes,Escuintla,Escuintla,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
4431,2022,4,4,Ma?ana,Julio,Lunes,Santa Rosa,Nueva Santa Rosa,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
4432,2022,4,15,Tarde,Julio,Lunes,Huehuetenango,Aguacat?n,2,Motocicleta,Movesa,Rojo,2001,2000-2009,Atropello,3
4433,2022,4,18,Noche,Julio,Lunes,Chimaltenango,Parramos,2,Motocicleta,Yamaha,Rojo,Ignorado,Ignorado,Atropello,4
4434,2022,5,0,Ma?ana,Julio,Martes,Guatemala,Guatemala,1,Camioneta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
4435,2022,5,20,Noche,Julio,Martes,Guatemala,Guatemala,5,Motocicleta,Hero Hunk,Negro,2018,2010-2019,Atropello,4
4436,2022,5,17,Tarde,Julio,Martes,Guatemala,Guatemala,11,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,3
4437,2022,6,21,Noche,Julio,Miercoles,Chiquimula,Chiquimula,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4438,2022,6,10,Ma?ana,Julio,Miercoles,Santa Rosa,Santa Mar?a Ixhuat?n,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
4439,2022,6,19,Noche,Julio,Miercoles,Retalhuleu,Santa Cruz Mulu?,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4440,2022,5,17,Tarde,Julio,Martes,San Marcos,Malacat?n,Ignorada,Autom?vil,Toyota,Amarillo,Ignorado,Ignorado,Atropello,3
4441,2022,6,11,Ma?ana,Julio,Miercoles,Totonicap?n,San Crist?bal Totonicap?n,Ignorada,Bus urbano,Internacional,Gris,1990,1990-1999,Atropello,2
4442,2022,6,15,Tarde,Julio,Miercoles,Quich?,Sacapulas,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,3
4443,2022,6,15,Tarde,Julio,Miercoles,Quich?,Sacapulas,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,3
4444,2022,7,7,Ma?ana,Julio,Jueves,Guatemala,Guatemala,9,Motocicleta,Suzuki,Rojo,2016,2010-2019,Atropello,2
4445,2022,7,0,Ma?ana,Julio,Jueves,Chiquimula,Ipala,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
4446,2022,7,17,Tarde,Julio,Jueves,Escuintla,Pal?n,Ignorada,Cami?n,Isuzu,Blanco,2002,2000-2009,Atropello,3
4447,2022,7,21,Noche,Julio,Jueves,Quich?,Pachalum,Ignorada,Motocicleta,Bajaj,Rojo,2020,2020-2029,Atropello,4
4448,2022,7,23,Noche,Julio,Jueves,Guatemala,Chuarrancho,11,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4449,2022,7,23,Noche,Julio,Jueves,Guatemala,Chuarrancho,11,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4450,2022,8,6,Ma?ana,Julio,Viernes,Guatemala,Guatemala,9,Motocicleta,Freedom,Corinto,2014,2010-2019,Atropello,2
4451,2022,8,21,Noche,Julio,Viernes,Guatemala,Guatemala,7,Ignorado,Ignorado,Negro,Ignorado,Ignorado,Atropello,4
4452,2022,8,7,Ma?ana,Julio,Viernes,Zacapa,Teculut?n,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
4453,2022,8,6,Ma?ana,Julio,Viernes,Escuintla,La Democracia,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
4454,2022,9,22,Noche,Julio,Sabado,Guatemala,Guatemala,7,Motocicleta,Honda,Negro,Ignorado,Ignorado,Atropello,4
4455,2022,9,14,Tarde,Julio,Sabado,Chiquimula,Chiquimula,Ignorada,Motocicleta,Suzuki,Negro,2021,2020-2029,Atropello,3
4456,2022,8,23,Noche,Julio,Viernes,Zacapa,Zacapa,Ignorada,Ignorado,Ignorado,Blanco,Ignorado,Ignorado,Atropello,4
4457,2022,9,2,Ma?ana,Julio,Sabado,Baja Verapaz,San Miguel Chicaj,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
4458,2022,8,23,Noche,Julio,Viernes,Izabal,Morales,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
4459,2022,9,17,Tarde,Julio,Sabado,Pet?n,San Benito,Ignorada,Pick up,Mazda,Gris,2009,2000-2009,Atropello,3
4460,2022,10,15,Tarde,Julio,Domingo,Guatemala,Guatemala,5,Autom?vil,Mitsubishi,Ignorado,Ignorado,Ignorado,Atropello,3
4461,2022,10,11,Ma?ana,Julio,Domingo,Guatemala,Guatemala,7,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
